Last Scraped;Experiences Offered;Host Since;Host Response Rate;Host Acceptance Rate;Host Listings Count;Host Total Listings Count;Neighbourhood;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Minimum Nights;Maximum Nights;Calendar Updated;Has Availability;Availability 30;Availability 60;Availability 90;Availability 365;Calendar last Scraped;Number of Reviews;First Review;Last Review;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;License;Jurisdiction Names;Cancellation Policy;Calculated host listings count;Reviews per Month;Geolocation
2017-04-08;none;2017-02-23;;;26.0;26.0;Sol;Sol;Centro;28013;40.420087742755754;-3.7066140553894122;Apartment;Private room;1;3.0;1.0;1.0;Real Bed;;31.0;;;200.0;30.0;1;0;7;1125;yesterday;;7;37;67;342;2017-04-08;0;;;;;;;;;;;;strict;26.0;;40.4200877428,-3.70661405539
2017-06-15;none;2012-09-08;80.0;;2.0;2.0;Frederiksberg;Frederiksberg;;2000;55.68288034268794;12.52888346365517;Apartment;Private room;3;1.0;1.0;2.0;Real Bed;;397.0;;;;100.0;2;100;4;200;2 weeks ago;;4;4;4;185;2017-06-15;4;2016-12-20;2017-06-06;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;2.0;0.67;55.6828803427,12.5288834637
2017-04-08;none;2013-08-24;100.0;;1.0;1.0;Embajadores;Embajadores;Centro;28012;40.40815952228811;-3.6997331395406583;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;60.0;370.0;1200.0;100.0;;2;5;2;1125;today;;9;18;38;297;2017-04-08;41;2014-04-20;2017-03-24;93.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;1.13;40.4081595223,-3.69973313954
2017-04-08;none;2014-05-22;;;1.0;1.0;Acacias;Acacias;Arganzuela;28045;40.400198603673616;-3.700721348100291;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;;30.0;;;;10.0;1;0;1;3;10 months ago;;0;0;0;0;2017-04-07;1;2016-07-03;2016-07-03;100.0;10.0;8.0;10.0;10.0;10.0;10.0;;;flexible;1.0;0.11;40.4001986037,-3.7007213481
2017-04-08;none;2012-08-12;100.0;;13.0;13.0;La Latina;Palacio;Centro;28012;40.41115852672874;-3.708512279504143;Apartment;Entire home/apt;8;2.0;4.0;6.0;Real Bed;;220.0;;;200.0;;1;0;3;1125;4 days ago;;2;9;20;187;2017-04-08;69;2015-05-10;2017-04-03;97.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;13.0;2.96;40.4111585267,-3.7085122795
2017-04-08;none;2014-11-05;100.0;;1.0;1.0;Trafalgar;Trafalgar;Chamberí;28010;40.43015692413928;-3.6986341625142254;Apartment;Entire home/apt;6;3.0;3.0;4.0;Real Bed;;190.0;;;;;1;0;3;6;yesterday;;5;5;5;41;2017-04-08;0;;;;;;;;;;;;strict;1.0;;40.4301569241,-3.69863416251
2017-04-08;none;2015-12-02;100.0;;4.0;4.0;Sol;Sol;Centro;28012;40.41734303925797;-3.700897807188712;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;;78.0;490.0;1802.0;90.0;33.0;1;0;1;45;3 days ago;;6;20;33;297;2017-04-08;40;2016-08-01;2017-03-26;91.0;10.0;10.0;9.0;10.0;10.0;9.0;;;moderate;4.0;4.78;40.4173430393,-3.70089780719
2017-04-08;none;2016-04-17;100.0;;1.0;1.0;;Universidad;Centro;28004;40.42325349099869;-3.7076947956914608;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;55.0;;;;20.0;1;20;1;1125;a week ago;;0;6;31;306;2017-04-08;1;2016-07-05;2016-07-05;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;1.0;0.11;40.423253491,-3.70769479569
2017-04-08;none;2015-04-24;100.0;;3.0;3.0;Embajadores;Embajadores;Centro;28012;40.413337779271615;-3.702218942214056;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;90.0;;2100.0;;;1;0;1;60;5 days ago;;8;23;43;306;2017-04-08;199;2015-04-28;2017-04-03;95.0;10.0;10.0;9.0;9.0;10.0;10.0;;;moderate;3.0;8.38;40.4133377793,-3.70221894221
2017-04-08;none;2015-11-11;;;1.0;1.0;;Vallehermoso;Chamberí;28003;40.44265235691357;-3.713687718882287;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;75.0;;;;;1;0;1;1125;7 months ago;;0;0;0;0;2017-04-07;0;;;;;;;;;;;;flexible;1.0;;40.4426523569,-3.71368771888
2017-04-08;none;2014-06-26;100.0;;2.0;2.0;Malasaña;Universidad;Centro;28004;40.42582783012158;-3.701748856305012;Apartment;Entire home/apt;5;2.0;2.0;2.0;Real Bed;;140.0;;;100.0;30.0;4;20;2;1125;3 weeks ago;;14;40;64;339;2017-04-08;21;2016-03-06;2017-03-19;96.0;10.0;10.0;10.0;10.0;10.0;9.0;;;strict;2.0;1.58;40.4258278301,-3.70174885631
2017-04-08;none;2015-07-02;100.0;;24.0;24.0;Sol;Sol;Centro;28013;40.416875885379895;-3.70797815855784;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;105.0;;;100.0;;3;0;2;29;today;;13;37;62;337;2017-04-08;1;2015-12-21;2015-12-21;100.0;8.0;10.0;10.0;10.0;10.0;10.0;;;strict;21.0;0.06;40.4168758854,-3.70797815856
2017-04-08;none;2015-11-11;100.0;;1.0;1.0;;Delicias;Arganzuela;28045;40.39199148722438;-3.692803790582549;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;;30.0;130.0;400.0;;10.0;1;10;1;120;3 days ago;;4;30;56;302;2017-04-08;28;2016-06-06;2017-04-03;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;2.74;40.3919914872,-3.69280379058
2017-04-08;none;2016-01-12;99.0;;207.0;207.0;La Latina;Embajadores;Centro;28005;40.40786309589704;-3.709209571269808;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;70.0;;;200.0;15.0;1;0;2;1125;3 days ago;;0;0;0;128;2017-04-08;0;;;;;;;;;;;;strict;67.0;;40.4078630959,-3.70920957127
2017-04-08;none;2013-06-25;100.0;;2.0;2.0;Justicia;Justicia;Centro;28004;40.42092629920047;-3.697121064995237;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;;35.0;;;300.0;18.0;1;0;4;1125;yesterday;;9;26;56;56;2017-04-08;64;2015-04-24;2017-04-01;96.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;2.0;2.68;40.4209262992,-3.697121065
2017-04-08;none;2014-12-17;100.0;;4.0;4.0;;Justicia;Centro;28004;40.422053684681096;-3.697998812081842;House;Entire home/apt;4;1.0;1.0;2.0;Pull-out Sofa;;60.0;;;;20.0;2;17;2;1125;today;;2;10;30;268;2017-04-08;16;2016-11-13;2017-04-03;96.0;10.0;9.0;10.0;10.0;10.0;10.0;;;moderate;3.0;3.27;40.4220536847,-3.69799881208
2017-04-08;none;2012-03-29;60.0;;1.0;1.0;;Cortes;Centro;28014;40.417161017044684;-3.694712405288228;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;160.0;;;700.0;22.0;1;0;2;1125;4 months ago;;27;57;87;362;2017-04-07;0;;;;;;;;;;;;flexible;1.0;;40.417161017,-3.69471240529
2017-04-08;none;2015-09-11;100.0;;1.0;1.0;;Valdezarza;Moncloa - Aravaca;28039;40.461378023537954;-3.7116031540879386;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;18.0;;;;;1;0;1;1125;yesterday;;11;41;71;346;2017-04-08;9;2017-01-21;2017-04-05;96.0;10.0;9.0;10.0;10.0;9.0;9.0;;;flexible;1.0;3.46;40.4613780235,-3.71160315409
2017-04-08;none;2016-02-01;100.0;;2.0;2.0;Palacio;Palacio;Centro;28013;40.42114408392158;-3.7094802642599816;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;55.0;;;;30.0;1;0;3;90;2 weeks ago;;9;37;64;335;2017-04-08;71;2016-02-15;2017-04-02;92.0;9.0;9.0;10.0;10.0;10.0;9.0;;;strict;2.0;5.08;40.4211440839,-3.70948026426
2017-04-08;none;2016-09-09;100.0;;1.0;1.0;;Pacífico;Retiro;28007;40.40546746058792;-3.680780057958489;Condominium;Private room;2;1.0;1.0;1.0;Real Bed;;24.0;;;;5.0;1;0;1;1125;5 days ago;;1;4;23;23;2017-04-08;36;2016-09-11;2017-04-03;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;1.0;5.14;40.4054674606,-3.68078005796
2017-04-08;none;2013-05-21;100.0;;1.0;1.0;;Universidad;Centro;28015;40.427681721398024;-3.707110170439957;Bed & Breakfast;Private room;2;1.0;1.0;2.0;Real Bed;;27.0;150.0;480.0;;;1;5;1;2;2 weeks ago;;13;35;47;322;2017-04-07;3;2014-11-18;2015-08-04;70.0;6.0;6.0;9.0;7.0;9.0;6.0;;;flexible;1.0;0.1;40.4276817214,-3.70711017044
2017-04-08;none;2016-04-27;100.0;;2.0;2.0;;Puerta del Angel;Latina;28011;40.40638620429209;-3.739011256921891;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;28.0;;;;5.0;1;5;1;1125;3 months ago;;30;60;90;365;2017-04-08;3;2016-05-21;2016-05-30;93.0;10.0;9.0;10.0;10.0;9.0;9.0;;;flexible;2.0;0.28;40.4063862043,-3.73901125692
2017-04-08;none;2015-02-20;100.0;;40.0;40.0;Trafalgar;Trafalgar;Chamberí;28004;40.42930635366746;-3.7003214923463656;Apartment;Entire home/apt;6;2.5;3.0;5.0;Real Bed;;220.0;;;500.0;140.0;1;0;3;1125;today;;12;32;41;299;2017-04-08;24;2015-04-28;2017-01-31;96.0;10.0;10.0;10.0;10.0;10.0;9.0;;;strict;37.0;1.01;40.4293063537,-3.70032149235
2017-04-08;none;2014-07-30;50.0;;1.0;1.0;Aluche;Cuatro Vientos;Latina;28054;40.37320034447061;-3.7732081020434682;Loft;Private room;1;1.0;1.0;1.0;Real Bed;;22.0;;;100.0;;1;0;1;1125;a week ago;;14;44;74;74;2017-04-08;7;2016-06-24;2016-12-23;100.0;10.0;10.0;10.0;10.0;9.0;10.0;;;flexible;1.0;0.73;40.3732003445,-3.77320810204
2017-04-08;none;2016-07-21;65.0;;136.0;136.0;Goya;Recoletos;Salamanca;28001;40.426183429335325;-3.6801215972656864;Apartment;Entire home/apt;2;1.0;0.0;2.0;Real Bed;;100.0;;;;;1;0;3;1125;2 weeks ago;;30;60;90;365;2017-04-07;0;;;;;;;;;;;;flexible;5.0;;40.4261834293,-3.68012159727
2017-04-08;none;2013-09-12;100.0;;3.0;3.0;Justicia;Justicia;Centro;28004;40.421651186233674;-3.699179703075153;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;80.0;500.0;1800.0;150.0;40.0;1;0;3;21;a week ago;;5;23;38;308;2017-04-08;65;2013-12-08;2017-03-26;96.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;3.0;1.6;40.4216511862,-3.69917970308
2017-04-08;none;2015-03-01;100.0;;1.0;1.0;Malasaña;Universidad;Centro;28015;40.42535532108517;-3.7120509528080063;Apartment;Entire home/apt;3;1.0;2.0;1.0;Real Bed;;60.0;360.0;;;10.0;1;10;2;20;3 weeks ago;;0;0;0;0;2017-04-08;4;2016-10-31;2017-03-20;85.0;9.0;9.0;9.0;10.0;10.0;8.0;;;flexible;1.0;0.75;40.4253553211,-3.71205095281
2017-05-09;none;2014-06-10;100.0;;27.0;27.0;;I Centro Storico;;00185;41.891024259402776;12.506121709344098;Apartment;Entire home/apt;8;4.0;4.0;5.0;Real Bed;;150.0;;;300.0;70.0;6;20;3;1125;6 months ago;;0;9;39;39;2017-05-09;16;2016-04-05;2016-10-10;81.0;9.0;9.0;9.0;9.0;8.0;9.0;;;flexible_new;12.0;1.2;41.8910242594,12.5061217093
2017-04-08;none;2016-05-17;75.0;;6.0;6.0;;Argüelles;Moncloa - Aravaca;28008;40.42191734294728;-3.71384002105048;Apartment;Entire home/apt;6;1.0;1.0;3.0;Real Bed;;135.0;;;;30.0;1;0;1;1125;today;;0;0;0;90;2017-04-08;7;2016-06-13;2016-12-30;71.0;8.0;8.0;8.0;9.0;8.0;7.0;;;strict;6.0;0.7;40.4219173429,-3.71384002105
2017-04-08;none;2012-03-07;100.0;;2.0;2.0;;Quintana;Ciudad Lineal;28027;40.436280052408854;-3.641611908355066;Apartment;Entire home/apt;5;1.0;3.0;4.0;Real Bed;;78.0;;;;55.0;1;0;6;1125;3 weeks ago;;7;37;67;342;2017-04-08;2;2016-10-31;2017-01-10;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;0.38;40.4362800524,-3.64161190836
2017-04-08;none;2015-11-25;94.0;;3.0;3.0;Malasaña;Universidad;Centro;28004;40.42039419383666;-3.7019595210015828;Condominium;Private room;2;1.0;1.0;2.0;Real Bed;;29.0;;;100.0;5.0;1;0;1;1125;3 weeks ago;;20;47;77;352;2017-04-07;4;2016-06-25;2016-09-11;85.0;9.0;9.0;8.0;9.0;9.0;9.0;;;strict;3.0;0.42;40.4203941938,-3.701959521
2017-04-08;none;2016-06-21;100.0;;2.0;2.0;Sol;Sol;Centro;28012;40.416956320060564;-3.703397822885423;Apartment;Entire home/apt;4;1.0;1.0;1.0;Pull-out Sofa;;100.0;;;150.0;30.0;2;0;1;1125;yesterday;;3;16;24;107;2017-04-07;47;2016-07-02;2017-04-05;94.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;2.0;5.02;40.4169563201,-3.70339782289
2017-04-08;none;2014-07-21;100.0;;2.0;2.0;;Palacio;Centro;28005;40.409184912106674;-3.7126545740804926;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;;51.0;;;150.0;20.0;1;0;2;1125;yesterday;;12;28;46;319;2017-04-07;2;2017-03-19;2017-04-05;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;2.0;40.4091849121,-3.71265457408
2017-04-08;none;2015-01-04;100.0;;1.0;1.0;;Embajadores;Centro;28012;40.40831145675535;-3.7025507590092106;Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;;50.0;;;100.0;10.0;2;10;2;1125;3 days ago;;2;16;31;304;2017-04-08;134;2015-07-07;2017-03-31;90.0;9.0;9.0;10.0;10.0;9.0;9.0;;;strict;1.0;6.26;40.4083114568,-3.70255075901
2017-04-08;none;2015-03-20;100.0;;6.0;6.0;Justicia;Justicia;Centro;28004;40.42119287883615;-3.6997162986576275;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;;30.0;290.0;;150.0;10.0;1;0;1;1125;3 days ago;;20;50;80;355;2017-04-08;88;2015-04-04;2017-03-13;87.0;9.0;9.0;9.0;9.0;10.0;9.0;;;strict;5.0;3.59;40.4211928788,-3.69971629866
2017-04-08;none;2014-04-24;100.0;;1.0;1.0;;El Pardo;Fuencarral - El Pardo;28290;40.562736291267576;-3.863907266766836;Bed & Breakfast;Private room;4;3.0;2.0;5.0;Real Bed;;35.0;444.0;;;5.0;2;15;1;1125;3 weeks ago;;30;60;90;365;2017-04-08;16;2014-07-30;2017-02-27;94.0;9.0;10.0;10.0;9.0;9.0;9.0;;;moderate;1.0;0.49;40.5627362913,-3.86390726677
2017-04-08;none;2016-06-24;;;1.0;1.0;Aluche;Puerta del Angel;Latina;28011;40.409406704353344;-3.733989808192113;Casa particular;Private room;2;1.0;1.0;1.0;Real Bed;;16.0;;;;;1;0;1;15;today;;1;1;1;3;2017-04-08;0;;;;;;;;;;;;flexible;1.0;;40.4094067044,-3.73398980819
2017-04-08;none;2016-01-21;;;1.0;1.0;Fuente del Berro;Fuente del Berro;Salamanca;28028;40.42293628020424;-3.663296115161809;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;30.0;;;;;1;0;1;1125;15 months ago;;0;0;0;0;2017-04-07;0;;;;;;;;;;;;flexible;1.0;;40.4229362802,-3.66329611516
2017-04-08;none;2012-08-27;60.0;;2.0;2.0;Trafalgar;Trafalgar;Chamberí;28010;40.43294057715355;-3.701045187777525;Apartment;Entire home/apt;3;2.0;2.0;2.0;Real Bed;;200.0;;3000.0;;;1;0;1;1125;10 months ago;;0;0;0;0;2017-04-07;0;;;;;;;;;;;;flexible;2.0;;40.4329405772,-3.70104518778
2017-04-05;none;2013-02-04;100.0;;1.0;1.0;;Louvre;;75001;48.865258467745115;2.3375174602058553;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;47.0;;;;15.0;1;0;2;1125;4 weeks ago;;0;0;6;96;2017-04-05;1;2017-03-16;2017-03-23;;;;;;;;;Paris;flexible;1.0;1.0;48.8652584677,2.33751746021
2017-04-08;none;2013-04-29;100.0;;6.0;6.0;Justicia;Justicia;Centro;28004;40.42401428675368;-3.6999077852615554;Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;;29.0;195.0;520.0;;;1;0;5;1125;7 weeks ago;;0;0;0;262;2017-04-08;9;2014-09-30;2016-07-09;91.0;9.0;9.0;9.0;10.0;10.0;9.0;;;strict;4.0;0.29;40.4240142868,-3.69990778526
2017-04-08;none;2012-03-17;50.0;;2.0;2.0;Almagro;Almagro;Chamberí;28010;40.433339300575796;-3.692996375529133;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;40.0;165.0;595.0;;;2;0;1;1125;6 weeks ago;;0;7;37;312;2017-04-08;9;2015-05-04;2016-05-23;95.0;9.0;10.0;10.0;10.0;10.0;9.0;;;moderate;2.0;0.38;40.4333393006,-3.69299637553
2017-04-08;none;2014-06-15;97.0;;8.0;8.0;Malasaña;Universidad;Centro;28004;40.42675646089193;-3.702102257519552;Apartment;Entire home/apt;4;2.0;2.0;4.0;Real Bed;;115.0;;;400.0;30.0;1;0;30;1125;3 weeks ago;;8;25;55;330;2017-04-08;7;2016-03-27;2016-09-09;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;6.0;0.56;40.4267564609,-3.70210225752
2017-04-08;none;2015-05-10;100.0;;5.0;5.0;La Latina;Palacio;Centro;28005;40.40878617481452;-3.711007297591194;Condominium;Entire home/apt;3;1.0;1.0;2.0;Pull-out Sofa;;49.0;;;;30.0;2;30;6;1125;3 weeks ago;;0;0;5;280;2017-04-07;8;2016-07-31;2016-11-30;88.0;10.0;9.0;10.0;10.0;10.0;9.0;;;strict;5.0;0.95;40.4087861748,-3.71100729759
2017-04-08;none;2014-05-08;100.0;;114.0;114.0;La Latina;Embajadores;Centro;28012;40.41022314053307;-3.7086780561211334;Apartment;Private room;2;4.0;1.0;1.0;Real Bed;;20.0;;;;15.0;1;5;10;1125;a week ago;;0;5;25;52;2017-04-07;1;2016-06-29;2016-06-29;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;97.0;0.11;40.4102231405,-3.70867805612
2017-04-08;none;2015-04-07;100.0;;6.0;6.0;;Imperial;Arganzuela;28005;40.411368688344666;-3.718615120752145;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;30.0;190.0;630.0;;;1;6;2;1125;a week ago;;0;21;46;321;2017-04-08;15;2015-12-26;2017-03-05;93.0;10.0;9.0;9.0;9.0;10.0;9.0;;;flexible;6.0;0.96;40.4113686883,-3.71861512075
2017-04-08;none;2012-05-26;0.0;;1.0;1.0;El Tréntaiseis;Niño Jesús;Retiro;28007;40.41114649311866;-3.671086488512035;Apartment;Entire home/apt;6;2.5;3.0;5.0;Real Bed;;110.0;700.0;;;;1;0;4;15;a week ago;;0;0;0;15;2017-04-08;0;;;;;;;;;;;;strict;1.0;;40.4111464931,-3.67108648851
2017-04-08;none;2013-03-20;100.0;;46.0;46.0;Palacio;Universidad;Centro;28004;40.42081352812667;-3.705363197936654;Apartment;Entire home/apt;9;1.5;3.0;6.0;Real Bed;0.0;127.0;;3200.0;;45.0;6;0;1;1125;today;;4;15;25;292;2017-04-08;99;2013-11-01;2017-03-17;80.0;8.0;8.0;9.0;9.0;9.0;8.0;;;strict;46.0;2.37;40.4208135281,-3.70536319794
2017-04-08;none;2015-11-11;100.0;;1.0;1.0;;Universidad;Centro;28004;40.42591819197618;-3.7075569091625566;Apartment;Entire home/apt;2;1.0;1.0;2.0;Real Bed;;55.0;274.0;786.0;;;1;30;1;1125;2 months ago;;0;0;8;98;2017-04-08;3;2015-11-25;2017-01-04;87.0;9.0;7.0;10.0;10.0;10.0;10.0;;;moderate;1.0;0.18;40.425918192,-3.70755690916
2017-04-08;none;2013-03-20;100.0;;46.0;46.0;;Universidad;Centro;28004;40.42175945596221;-3.701876078685904;Condominium;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;44.0;;;;20.0;1;0;1;20;today;;5;19;43;318;2017-04-08;36;2016-06-21;2017-03-28;85.0;9.0;9.0;9.0;10.0;10.0;9.0;;;strict;46.0;3.7;40.421759456,-3.70187607869
2017-04-08;none;2013-02-08;100.0;;10.0;10.0;Cortes;Cortes;Centro;28014;40.414904064018266;-3.6971470167430316;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;;140.0;;;;30.0;4;30;3;1125;2 weeks ago;;0;0;0;251;2017-04-08;1;2017-01-02;2017-01-02;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;6.0;0.31;40.414904064,-3.69714701674
2017-04-08;none;2014-10-02;100.0;;6.0;6.0;Embajadores;Embajadores;Centro;28012;40.40850244670535;-3.700206129327601;House;Shared room;3;5.5;1.0;1.0;Real Bed;;30.0;145.0;450.0;100.0;10.0;1;30;2;7;2 months ago;;29;59;89;179;2017-04-08;3;2014-12-09;2016-10-31;80.0;6.0;9.0;8.0;8.0;10.0;10.0;;;moderate;6.0;0.11;40.4085024467,-3.70020612933
2017-04-08;none;2013-01-25;100.0;;12.0;12.0;Pacifico;Pacífico;Retiro;28007;40.40698105730805;-3.6755505521577816;Apartment;Entire home/apt;8;5.0;4.0;4.0;Real Bed;;800.0;;;500.0;60.0;8;0;2;30;5 weeks ago;;28;58;88;363;2017-04-08;22;2014-04-07;2016-09-21;88.0;9.0;8.0;9.0;9.0;8.0;9.0;;;strict;12.0;0.6;40.4069810573,-3.67555055216
2017-04-08;none;2010-12-06;96.0;;13.0;13.0;Justicia;Justicia;Centro;28004;40.42227952368899;-3.6988023318091567;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;;220.0;;;200.0;80.0;4;20;3;1125;4 days ago;;20;50;75;350;2017-04-07;11;2014-10-14;2017-01-03;84.0;9.0;9.0;10.0;8.0;9.0;8.0;;;strict;6.0;0.36;40.4222795237,-3.69880233181
2017-04-08;none;2011-05-17;100.0;;28.0;28.0;Malasaña;Universidad;Centro;28004;40.429024794160156;-3.703977984822647;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;377.0;75.0;470.0;1300.0;;75.0;1;0;5;20;today;;6;36;66;156;2017-04-08;4;2011-10-18;2016-12-12;67.0;8.0;8.0;8.0;8.0;9.0;8.0;;;strict;28.0;0.06;40.4290247942,-3.70397798482
2017-04-08;none;2016-01-14;100.0;;1.0;1.0;;Palacio;Centro;;40.41076008172247;-3.711932782585155;Condominium;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;51.0;;;;15.0;2;20;2;20;5 days ago;;2;2;2;2;2017-04-08;14;2016-10-10;2017-03-19;90.0;10.0;8.0;10.0;10.0;10.0;8.0;;;strict;1.0;2.32;40.4107600817,-3.71193278259
2017-04-08;none;2011-09-18;100.0;;1.0;1.0;Cortes;Cortes;Centro;28014;40.41517536719893;-3.699795952332706;Apartment;Private room;2;;1.0;1.0;Real Bed;;27.0;160.0;550.0;200.0;10.0;1;10;2;365;5 days ago;;0;6;36;311;2017-04-08;110;2012-01-02;2017-03-01;92.0;9.0;9.0;9.0;10.0;10.0;9.0;;;moderate;1.0;1.72;40.4151753672,-3.69979595233
2017-04-08;none;2013-03-17;;;1.0;1.0;Almenara;Almenara;Tetuán;28029;40.47164724112297;-3.6986734064784628;Other;Private room;1;1.0;1.0;1.0;Real Bed;;50.0;350.0;275.0;;;1;15;1;365;a week ago;;0;0;12;287;2017-04-08;0;;;;;;;;;;;;moderate;1.0;;40.4716472411,-3.69867340648
2017-05-09;none;2012-01-23;98.0;;21.0;21.0;Landstraße;Landstra§e;;1030;48.197397532436675;16.385063984186413;Apartment;Entire home/apt;3;1.0;1.0;3.0;Real Bed;;37.0;;1300.0;;29.0;1;15;1;150;2 days ago;;4;12;23;289;2017-05-09;187;2013-03-14;2017-04-25;86.0;9.0;9.0;9.0;9.0;9.0;9.0;;;flexible;21.0;3.7;48.1973975324,16.3850639842
2017-04-08;none;2016-10-25;100.0;;3.0;3.0;Guindalera;Guindalera;Salamanca;28028;40.43631278796077;-3.673043635131272;Apartment;Private room;1;1.0;1.0;2.0;Real Bed;;20.0;;;;;1;18;1;1125;3 days ago;;0;6;36;127;2017-04-07;2;2017-01-02;2017-01-06;90.0;10.0;10.0;9.0;9.0;10.0;10.0;;;strict;3.0;0.62;40.436312788,-3.67304363513
2017-04-08;none;2015-07-27;100.0;;1.0;1.0;Sol;Sol;Centro;28013;40.41936476350319;-3.706567469794813;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;;85.0;600.0;1600.0;;20.0;3;5;3;1125;yesterday;;6;23;24;290;2017-04-07;6;2015-09-15;2017-04-06;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;0.31;40.4193647635,-3.70656746979
2017-04-08;none;2014-09-19;75.0;;164.0;164.0;Sol;Sol;Centro;28012;40.41578633920436;-3.7071783867576213;Apartment;Entire home/apt;6;2.0;3.0;4.0;Real Bed;;190.0;;4400.0;200.0;60.0;3;20;2;1125;today;;15;22;39;291;2017-04-07;15;2015-05-24;2017-01-06;93.0;10.0;10.0;9.0;9.0;10.0;9.0;;;strict;145.0;0.66;40.4157863392,-3.70717838676
2017-04-08;none;2015-03-14;100.0;;1.0;1.0;Justicia;Universidad;Centro;28004;40.42038853485875;-3.7015165770993192;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;45.0;210.0;600.0;150.0;;1;0;1;1125;5 weeks ago;;0;0;0;87;2017-04-08;63;2015-04-07;2017-03-11;97.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;2.58;40.4203885349,-3.7015165771
2017-04-08;none;2014-02-07;100.0;;39.0;39.0;Justicia;Justicia;Centro;28004;40.42007003522644;-3.699382995865692;Apartment;Entire home/apt;6;1.5;2.0;2.0;Real Bed;;75.0;;;100.0;30.0;4;30;3;1125;3 days ago;;11;25;37;295;2017-04-08;40;2016-02-10;2017-03-29;94.0;10.0;10.0;9.0;10.0;10.0;9.0;;;moderate;18.0;2.83;40.4200700352,-3.69938299587
2017-04-08;none;2012-05-18;100.0;;1.0;1.0;Carabanchel;San Isidro;Carabanchel;28019;40.395868516565855;-3.7359470251995863;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;45.0;;;;;2;10;1;1125;5 days ago;;29;57;87;362;2017-04-07;7;2015-10-12;2017-02-26;100.0;10.0;10.0;10.0;10.0;9.0;10.0;;;moderate;1.0;0.39;40.3958685166,-3.7359470252
2017-04-08;none;2015-03-05;100.0;;18.0;18.0;Cortes;Cortes;Centro;28014;40.41047959520984;-3.6939039521400914;Apartment;Entire home/apt;6;1.0;2.0;2.0;Real Bed;;100.0;;;100.0;34.0;4;15;1;1125;today;;1;11;21;89;2017-04-07;21;2016-12-10;2017-04-03;87.0;10.0;9.0;9.0;10.0;10.0;9.0;;;moderate;13.0;5.25;40.4104795952,-3.69390395214
